"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"912","rich_ttaxa_pteronarcyidae","equal",0,0,0,0,50
"913","rich_ttaxa_ptilodactylidae","equal",0,0,0,0,50
"914","rich_ttaxa_rhyacophilidae","equal",0,0,0,0,50
"915","rich_ttaxa_saldidae","equal",0,0,0,0,50
"916","rich_ttaxa_sciomyzidae","equal",0,0,0,0,50
"917","rich_ttaxa_scirtidae","equal",0,0,0,0,50
"918","rich_ttaxa_sialidae","equal",0,0,0,0,50
"919","rich_ttaxa_simuliidae","equal",0,0,0,0,50
"920","rich_ttaxa_siphlonuridae","equal",0,0,0,0,50
"921","rich_ttaxa_sisyridae","equal",0,0,0,0,50
"922","rich_ttaxa_stratiomyidae","equal",0,0,0,0,50
"923","rich_ttaxa_tabanidae","equal",0,0,0,0,50
"924","rich_ttaxa_taeniopterygidae","equal",0,0,0,0,50
"925","rich_ttaxa_tetrastemmatidae","equal",0,0,0,0,50
"926","rich_ttaxa_tipulidae","equal",0,0,0,0,50
"927","rich_ttaxa_trepaxonemata","equal",0,0,0,0,50
"928","rich_ttaxa_uenoidae","equal",0,0,0,0,50
"929","rich_ttaxa_unionidae","equal",0,0,0,0,50
"930","rich_ttaxa_unionoida","equal",0,0,0,0,50
"931","rich_ttaxa_valvatidae","equal",0,0,0,0,50
"932","rich_ttaxa_veliidae","equal",0,0,0,0,50
"933","rich_ttaxa_veneroida","equal",0,0,0,1,50
"934","rich_ttaxa_viviparidae","equal",0,0,0,0,50
"935","shannon_ttaxa_aeshnidae","equal",0,0,0,0,50
"936","shannon_ttaxa_amphipoda","equal",0,0,0,0,50
"937","shannon_ttaxa_ancylidae","equal",0,0,0,0,50
"938","shannon_ttaxa_architaenioglossa","equal",0,0,0,0,50
"939","shannon_ttaxa_asellidae","equal",0,0,0,0,50
"940","shannon_ttaxa_athericidae","equal",0,0,0,0,50
"941","shannon_ttaxa_baetidae","equal",0,0,0,0,50
"942","shannon_ttaxa_basommatophora","equal",0,0,0,0,50
"943","shannon_ttaxa_belostomatidae","equal",0,0,0,0,50
"944","shannon_ttaxa_bithyniidae","equal",0,0,0,0,50
"945","shannon_ttaxa_bivalvia","equal",0,0,0,0,50
"946","shannon_ttaxa_brachycentridae","equal",0,0,0,0,50
"947","shannon_ttaxa_caenidae","equal",0,0,0,0,50
"948","shannon_ttaxa_calopterygidae","equal",0,0,0,0,50
"949","shannon_ttaxa_cambaridae","equal",0,0,0,0,50
"950","shannon_ttaxa_ceratopogonidae","equal",0,0,0,0,50
"951","shannon_ttaxa_chaoboridae","equal",0,0,0,0,50
"952","shannon_ttaxa_chrysomelidae","equal",0,0,0,0,50
"953","shannon_ttaxa_clitellata","increase",0,1.43763659034195,30,0.891116076128237,50
"954","shannon_ttaxa_coenagrionidae","equal",0,0,0,0,50
"955","shannon_ttaxa_corbiculidae","equal",0,0,0,0,50
"956","shannon_ttaxa_cordulegastridae","equal",0,0,0,0,50
"957","shannon_ttaxa_corduliidae","equal",0,0,0,0,50
"958","shannon_ttaxa_corixidae","equal",0,0,0,0,50
"959","shannon_ttaxa_corydalidae","equal",0,0,0,0,50
"960","shannon_ttaxa_crambidae","equal",0,0,0,0,50
"961","shannon_ttaxa_crangonyctidae","equal",0,0,0,0,50
"962","shannon_ttaxa_culicidae","equal",0,0,0,0,50
"963","shannon_ttaxa_curculionidae","equal",0,0,0,0,50
"964","shannon_ttaxa_decapoda","equal",0,0,0,0,50
"965","shannon_ttaxa_dipseudopsidae","equal",0,0,0,0,50
"966","shannon_ttaxa_dixidae","equal",0,0,0,0,50
"967","shannon_ttaxa_dolichopodidae","equal",0,0,0,0,50
"968","shannon_ttaxa_dryopidae","equal",0,0,0,0,50
"969","shannon_ttaxa_dugesiidae","equal",0,0,0,0,50
"970","shannon_ttaxa_dytiscidae","equal",0,0,0,0,50
"971","shannon_ttaxa_empididae","equal",0,0,0,0,50
"972","shannon_ttaxa_enchytraeidae","equal",0,0,0,0,50
"973","shannon_ttaxa_enopla","equal",0,0,0,0,50
"974","shannon_ttaxa_ephemerellidae","equal",0,0,0,0,50
"975","shannon_ttaxa_ephemeridae","equal",0,0,0,0,50
"976","shannon_ttaxa_ephydridae","equal",0,0,0,0,50
"977","shannon_ttaxa_erpobdellidae","equal",0,0,0,0,50
"978","shannon_ttaxa_gammaridae","equal",0,0,0,0,50
"979","shannon_ttaxa_gelastocoridae","equal",0,0,0,0,50
"980","shannon_ttaxa_georyssidae","equal",0,0,0,0,50
"981","shannon_ttaxa_gerridae","equal",0,0,0,0,50
"982","shannon_ttaxa_glossiphoniidae","equal",0,0,0,0,50
"983","shannon_ttaxa_goeridae","equal",0,0,0,0,50
"984","shannon_ttaxa_gomphidae","equal",0,0,0,0,50
"985","shannon_ttaxa_gyrinidae","equal",0,0,0,0,50
"986","shannon_ttaxa_haliplidae","equal",0,0,0,0,50
"987","shannon_ttaxa_hebridae","equal",0,0,0,0,50
"988","shannon_ttaxa_helicopsychidae","equal",0,0,0,0,50
"989","shannon_ttaxa_helophoridae","equal",0,0,0,0,50
"990","shannon_ttaxa_hemiptera","equal",0,0,0,0,50
"991","shannon_ttaxa_heptageniidae","equal",0,0,0,0,50
"992","shannon_ttaxa_heterostropha","equal",0,0,0,0,50
"993","shannon_ttaxa_hirudinida","equal",0,0,0,0,50
"994","shannon_ttaxa_hoplonemertea","equal",0,0,0,0,50
"995","shannon_ttaxa_hyalellidae","equal",0,0,0,0,50
"996","shannon_ttaxa_hydraenidae","equal",0,0,0,0,50
"997","shannon_ttaxa_hydrobiidae","equal",0,0,0,0,50
"998","shannon_ttaxa_hydrophilidae","equal",0,0,0,0,50
"999","shannon_ttaxa_hydropsychidae","equal",0,0,0,0,50
"1000","shannon_ttaxa_hydroptilidae","equal",0,0,0,0,50
"1001","shannon_ttaxa_isonychiidae","equal",0,0,0,0,50
"1002","shannon_ttaxa_isopoda","equal",0,0,0,0,50
"1003","shannon_ttaxa_lepidoptera","equal",0,0,0,0,50
"1004","shannon_ttaxa_lepidostomatidae","equal",0,0,0,0,50
"1005","shannon_ttaxa_leptoceridae","equal",0,0,0,0,50
"1006","shannon_ttaxa_leptohyphidae","equal",0,0,0,0,50
"1007","shannon_ttaxa_leptophlebiidae","equal",0,0,0,0,50
"1008","shannon_ttaxa_lestidae","equal",0,0,0,0,50
"1009","shannon_ttaxa_leuctridae","equal",0,0,0,0,50
"1010","shannon_ttaxa_libellulidae","equal",0,0,0,0,50
"1011","shannon_ttaxa_limnephelidae","equal",0,0,0,0,50
"1012","shannon_ttaxa_limnephilidae","equal",0,0,0,0,50
"1013","shannon_ttaxa_lumbriculida","equal",0,0,0,0,50
"1014","shannon_ttaxa_lumbriculidae","equal",0,0,0,0,50
"1015","shannon_ttaxa_lymnaeidae","equal",0,0,0,0,50
"1016","shannon_ttaxa_macrobdellidae","equal",0,0,0,0,50
"1017","shannon_ttaxa_megaloptera","equal",0,0,0,0,50
"1018","shannon_ttaxa_mesoveliidae","equal",0,0,0,0,50
"1019","shannon_ttaxa_metretopodidae","equal",0,0,0,0,50
"1020","shannon_ttaxa_molannidae","equal",0,0,0,0,50
"1021","shannon_ttaxa_muscidae","equal",0,0,0,0,50
"1022","shannon_ttaxa_naucoridae","equal",0,0,0,0,50
"1023","shannon_ttaxa_nemouridae","equal",0,0,0,0,50
"1024","shannon_ttaxa_neoophora","equal",0,0,0,0,50
"1025","shannon_ttaxa_neotaenioglossa","equal",0,0,0,0,50
"1026","shannon_ttaxa_nepidae","equal",0,0,0,0,50
"1027","shannon_ttaxa_neuroptera","equal",0,0,0,0,50
"1028","shannon_ttaxa_notonectidae","equal",0,0,0,0,50
"1029","shannon_ttaxa_odontoceridae","equal",0,0,0,0,50
"1030","shannon_ttaxa_opisthopora","equal",0,0,0,0,50
"1031","shannon_ttaxa_peltoperlidae","equal",0,0,0,0,50
"1032","shannon_ttaxa_perlidae","equal",0,0,0,0,50
"1033","shannon_ttaxa_perlodidae","equal",0,0,0,0,50
"1034","shannon_ttaxa_philopotamidae","equal",0,0,0,0,50
"1035","shannon_ttaxa_phoridae","equal",0,0,0,0,50
"1036","shannon_ttaxa_phryganeidae","equal",0,0,0,0,50
"1037","shannon_ttaxa_physidae","equal",0,0,0,0,50
"1038","shannon_ttaxa_pisidiidae","equal",0,0,0,0,50
"1039","shannon_ttaxa_planorbidae","equal",0,0,0,0,50
"1040","shannon_ttaxa_plecoptera","equal",0,0,0,0,50
"1041","shannon_ttaxa_pleidae","equal",0,0,0,0,50
"1042","shannon_ttaxa_pleuroceridae","equal",0,0,0,0,50
"1043","shannon_ttaxa_polycentropodidae","equal",0,0,0,0,50
"1044","shannon_ttaxa_polymitarcyidae","equal",0,0,0,0,50
"1045","shannon_ttaxa_psephenidae","equal",0,0,0,0,50
"1046","shannon_ttaxa_psychodidae","equal",0,0,0,0,50
"1047","shannon_ttaxa_psychomyiidae","equal",0,0,0,0,50
"1048","shannon_ttaxa_pteronarcyidae","equal",0,0,0,0,50
"1049","shannon_ttaxa_ptilodactylidae","equal",0,0,0,0,50
"1050","shannon_ttaxa_rhyacophilidae","equal",0,0,0,0,50
"1051","shannon_ttaxa_saldidae","equal",0,0,0,0,50
"1052","shannon_ttaxa_sciomyzidae","equal",0,0,0,0,50
"1053","shannon_ttaxa_scirtidae","equal",0,0,0,0,50
"1054","shannon_ttaxa_sialidae","equal",0,0,0,0,50
"1055","shannon_ttaxa_simuliidae","equal",0,0,0,0,50
"1056","shannon_ttaxa_siphlonuridae","equal",0,0,0,0,50
"1057","shannon_ttaxa_sisyridae","equal",0,0,0,0,50
"1058","shannon_ttaxa_stratiomyidae","equal",0,0,0,0,50
"1059","shannon_ttaxa_tabanidae","equal",0,0,0,0,50
"1060","shannon_ttaxa_taeniopterygidae","equal",0,0,0,0,50
